Topics,Alpha,Beta,Coherence
4,0.6100000000000001,0.01,0.39425356955981516
4,0.6100000000000001,0.060000000000000005,0.4171808227978353
4,0.6100000000000001,0.11,0.4197881384941321
4,0.6100000000000001,0.16000000000000003,0.42661388588335797
4,0.6100000000000001,0.21000000000000002,0.4068199496292433
4,0.6100000000000001,0.26,0.42774474891109937
4,0.6100000000000001,0.31000000000000005,0.40989561872848623
4,0.6100000000000001,0.36000000000000004,0.42036389258447515
4,0.6100000000000001,0.41000000000000003,0.4246182527248293
4,0.6100000000000001,0.46,0.3761592003769754
4,0.6100000000000001,0.51,0.37224139613644835
4,0.6100000000000001,0.56,0.39284547647695595
4,0.6100000000000001,0.6100000000000001,0.39257694308614316
4,0.6100000000000001,0.66,0.37447437114447274
4,0.6100000000000001,0.7100000000000001,0.38603992553428046
4,0.6100000000000001,0.76,0.4008314407234979
4,0.6100000000000001,0.81,0.3906149687811058
4,0.6100000000000001,0.8600000000000001,0.3837608010440875
4,0.6100000000000001,0.91,0.3756874574776402
4,0.6100000000000001,0.9600000000000001,0.3903950381082855
4,0.6100000000000001,symmetric,0.42529363684956584
4,0.66,0.01,0.421892149497069
4,0.66,0.060000000000000005,0.42304344080537837
4,0.66,0.11,0.42908167603652025
4,0.66,0.16000000000000003,0.41386287159130963
4,0.66,0.21000000000000002,0.41376050537563863
4,0.66,0.26,0.42438471803706945
4,0.66,0.31000000000000005,0.4239759515509891
4,0.66,0.36000000000000004,0.41402810484181024
4,0.66,0.41000000000000003,0.4026659071265753
4,0.66,0.46,0.40469559136455696
4,0.66,0.51,0.38361493583648154
4,0.66,0.56,0.37485314943927583
4,0.66,0.6100000000000001,0.3938132058965275
4,0.66,0.66,0.36667856907261454
4,0.66,0.7100000000000001,0.38673277777726806
4,0.66,0.76,0.3782495417957494
4,0.66,0.81,0.40319758235480874
4,0.66,0.8600000000000001,0.400976961981823
4,0.66,0.91,0.39421432489732505
4,0.66,0.9600000000000001,0.38737787848645366
4,0.66,symmetric,0.40814467873282384
4,0.7100000000000001,0.01,0.41481684748495007
4,0.7100000000000001,0.060000000000000005,0.4070186665741071
4,0.7100000000000001,0.11,0.42926641681701827
4,0.7100000000000001,0.16000000000000003,0.43888652040166176
4,0.7100000000000001,0.21000000000000002,0.4127443223752241
4,0.7100000000000001,0.26,0.40888224596304296
4,0.7100000000000001,0.31000000000000005,0.42152291681938614
4,0.7100000000000001,0.36000000000000004,0.39553307524988185
4,0.7100000000000001,0.41000000000000003,0.4109035621710683
4,0.7100000000000001,0.46,0.4166718167609459
4,0.7100000000000001,0.51,0.39389602073510266
4,0.7100000000000001,0.56,0.3927812375598284
4,0.7100000000000001,0.6100000000000001,0.38535200639553635
4,0.7100000000000001,0.66,0.38382701409707426
4,0.7100000000000001,0.7100000000000001,0.4044304097037558
4,0.7100000000000001,0.76,0.3947665635648017
4,0.7100000000000001,0.81,0.3967041131760069
4,0.7100000000000001,0.8600000000000001,0.39501237524619903
4,0.7100000000000001,0.91,0.38805610285845205
4,0.7100000000000001,0.9600000000000001,0.39901823627214195
4,0.7100000000000001,symmetric,0.42280045711957426
4,0.76,0.01,0.4176848579275365
4,0.76,0.060000000000000005,0.4239628500868549
4,0.76,0.11,0.4201515139712909
4,0.76,0.16000000000000003,0.4355293741312739
4,0.76,0.21000000000000002,0.43024298105479053
4,0.76,0.26,0.41710983955657016
4,0.76,0.31000000000000005,0.4319761619030693
4,0.76,0.36000000000000004,0.41371470823191986
4,0.76,0.41000000000000003,0.4018218478144438
4,0.76,0.46,0.38551782058320105
4,0.76,0.51,0.3865868967532444
4,0.76,0.56,0.40820466622843915
4,0.76,0.6100000000000001,0.3886772981514399
4,0.76,0.66,0.3940633108738715
4,0.76,0.7100000000000001,0.3993795309927579
4,0.76,0.76,0.3962200449696249
4,0.76,0.81,0.4123424024064086
4,0.76,0.8600000000000001,0.3990060550313631
4,0.76,0.91,0.3958744414890262
4,0.76,0.9600000000000001,0.40469149441105445
4,0.76,symmetric,0.42257941685653616
4,0.81,0.01,0.42879110983979724
4,0.81,0.060000000000000005,0.4224471715326691
4,0.81,0.11,0.42215709115142813
4,0.81,0.16000000000000003,0.4232865334355299
4,0.81,0.21000000000000002,0.42148600044858986
4,0.81,0.26,0.42152291681938614
4,0.81,0.31000000000000005,0.40232302945023124
4,0.81,0.36000000000000004,0.4081472858425701
4,0.81,0.41000000000000003,0.3672062817151126
4,0.81,0.46,0.38971452051008293
4,0.81,0.51,0.4062193703608037
4,0.81,0.56,0.391002677963351
4,0.81,0.6100000000000001,0.40826285173350185
4,0.81,0.66,0.4124180712152285
4,0.81,0.7100000000000001,0.3885035565792719
4,0.81,0.76,0.3921114886158602
4,0.81,0.81,0.38976383443055274
4,0.81,0.8600000000000001,0.40991303974707727
4,0.81,0.91,0.40617563863308537
4,0.81,0.9600000000000001,0.40469149441105434
4,0.81,symmetric,0.38459369262527204
4,0.8600000000000001,0.01,0.41144016893137936
4,0.8600000000000001,0.060000000000000005,0.4090015546826269
4,0.8600000000000001,0.11,0.425721049190114
4,0.8600000000000001,0.16000000000000003,0.4224730940694441
4,0.8600000000000001,0.21000000000000002,0.4221513445065831
4,0.8600000000000001,0.26,0.40408215232922107
4,0.8600000000000001,0.31000000000000005,0.4022430827155644
4,0.8600000000000001,0.36000000000000004,0.4079998998588004
4,0.8600000000000001,0.41000000000000003,0.4017441122876989
4,0.8600000000000001,0.46,0.4039933230877029
4,0.8600000000000001,0.51,0.4024018532675438
4,0.8600000000000001,0.56,0.4131363861646167
4,0.8600000000000001,0.6100000000000001,0.4097715188979877
4,0.8600000000000001,0.66,0.40489220556986594
4,0.8600000000000001,0.7100000000000001,0.39568773840180493
4,0.8600000000000001,0.76,0.3949089055378572
4,0.8600000000000001,0.81,0.40026979012931196
4,0.8600000000000001,0.8600000000000001,0.3860887596542781
4,0.8600000000000001,0.91,0.3913740559147179
4,0.8600000000000001,0.9600000000000001,0.40449884353838816
4,0.8600000000000001,symmetric,0.39377811601129603
4,0.91,0.01,0.4161910536447063
4,0.91,0.060000000000000005,0.41981550347987817
4,0.91,0.11,0.44258391933504504
4,0.91,0.16000000000000003,0.42436859119011433
4,0.91,0.21000000000000002,0.41252545122682105
4,0.91,0.26,0.3985881892517914
4,0.91,0.31000000000000005,0.40182141203841687
4,0.91,0.36000000000000004,0.40990814056731134
4,0.91,0.41000000000000003,0.409872278999672
4,0.91,0.46,0.40999681406369975
4,0.91,0.51,0.3934348449439433
4,0.91,0.56,0.38795323084280964
4,0.91,0.6100000000000001,0.38293179787452936
4,0.91,0.66,0.40792203352396295
4,0.91,0.7100000000000001,0.39428025588841265
4,0.91,0.76,0.3908060671106369
4,0.91,0.81,0.40501790351914335
4,0.91,0.8600000000000001,0.4050179035191433
4,0.91,0.91,0.40262349951310045
4,0.91,0.9600000000000001,0.4035367724609122
4,0.91,symmetric,0.4017326284333613
4,0.9600000000000001,0.01,0.40906938375299684
4,0.9600000000000001,0.060000000000000005,0.38569752454818756
4,0.9600000000000001,0.11,0.440348263475297
4,0.9600000000000001,0.16000000000000003,0.4014786710620757
4,0.9600000000000001,0.21000000000000002,0.4030229932065813
4,0.9600000000000001,0.26,0.3967289047045092
4,0.9600000000000001,0.31000000000000005,0.3816149777612482
4,0.9600000000000001,0.36000000000000004,0.40347385483592774
4,0.9600000000000001,0.41000000000000003,0.40967189639514506
4,0.9600000000000001,0.46,0.3816221683202657
4,0.9600000000000001,0.51,0.398313441788636
4,0.9600000000000001,0.56,0.40023223332878677
4,0.9600000000000001,0.6100000000000001,0.40513338386083786
4,0.9600000000000001,0.66,0.40658867858672765
4,0.9600000000000001,0.7100000000000001,0.3998587639826521
4,0.9600000000000001,0.76,0.41354537864990026
4,0.9600000000000001,0.81,0.3946557874743742
4,0.9600000000000001,0.8600000000000001,0.41320824575925996
4,0.9600000000000001,0.91,0.40583532781566883
4,0.9600000000000001,0.9600000000000001,0.4077636858857965
4,0.9600000000000001,symmetric,0.3967289047045092
4,symmetric,0.01,0.33901461934121124
4,symmetric,0.060000000000000005,0.3339922870452428
4,symmetric,0.11,0.3675932665515055
4,symmetric,0.16000000000000003,0.36488607088404557
4,symmetric,0.21000000000000002,0.3631360190396131
4,symmetric,0.26,0.39025278294978116
4,symmetric,0.31000000000000005,0.3939324493862132
4,symmetric,0.36000000000000004,0.371668826294978
4,symmetric,0.41000000000000003,0.3700271665383762
4,symmetric,0.46,0.3705825880532864
4,symmetric,0.51,0.36979533566934364
4,symmetric,0.56,0.38075705653193315
4,symmetric,0.6100000000000001,0.3699026318483682
4,symmetric,0.66,0.4106599651260385
4,symmetric,0.7100000000000001,0.36817813277420025
4,symmetric,0.76,0.3823060216850425
4,symmetric,0.81,0.38791458038785576
4,symmetric,0.8600000000000001,0.38239973288670076
4,symmetric,0.91,0.39304300379658474
4,symmetric,0.9600000000000001,0.4099917309786865
4,symmetric,symmetric,0.38301908626108594
4,asymmetric,0.01,0.3598021275100079
4,asymmetric,0.060000000000000005,0.37028986107402195
4,asymmetric,0.11,0.36060051135171045
4,asymmetric,0.16000000000000003,0.3442931638799144
4,asymmetric,0.21000000000000002,0.3748331854772487
4,asymmetric,0.26,0.373583253486094
4,asymmetric,0.31000000000000005,0.4122886788750617
4,asymmetric,0.36000000000000004,0.40032531803361043
4,asymmetric,0.41000000000000003,0.4010859704173846
4,asymmetric,0.46,0.3960168072130213
4,asymmetric,0.51,0.3996822720986015
4,asymmetric,0.56,0.40434463169797574
4,asymmetric,0.6100000000000001,0.39502296225825184
4,asymmetric,0.66,0.4018822606787257
4,asymmetric,0.7100000000000001,0.439082216807032
4,asymmetric,0.76,0.38270954268824775
4,asymmetric,0.81,0.44587297181357344
4,asymmetric,0.8600000000000001,0.404583669195206
4,asymmetric,0.91,0.40377910817237705
4,asymmetric,0.9600000000000001,0.40347262932452316
4,asymmetric,symmetric,0.3959393814387613
5,0.01,0.01,0.3952880970589226
5,0.01,0.060000000000000005,0.40926687418015983
5,0.01,0.11,0.37703308499720484
5,0.01,0.16000000000000003,0.4039879782177563
5,0.01,0.21000000000000002,0.40190808385109944
5,0.01,0.26,0.3854955450571854
5,0.01,0.31000000000000005,0.39157538534806
5,0.01,0.36000000000000004,0.3862884432488215
5,0.01,0.41000000000000003,0.397832589647518
5,0.01,0.46,0.4064765243847514
5,0.01,0.51,0.3939894546114298
5,0.01,0.56,0.3944137694913309
5,0.01,0.6100000000000001,0.4054991811836867
5,0.01,0.66,0.39516117504544707
5,0.01,0.7100000000000001,0.40022310256485244
5,0.01,0.76,0.38732048856322027
5,0.01,0.81,0.37892420754708844
5,0.01,0.8600000000000001,0.3923422060405289
5,0.01,0.91,0.394605511723561
5,0.01,0.9600000000000001,0.41325424498655605
5,0.01,symmetric,0.40778337853707286
5,0.060000000000000005,0.01,0.39824504986319054
5,0.060000000000000005,0.060000000000000005,0.39194422690163305
5,0.060000000000000005,0.11,0.3930720365421457
5,0.060000000000000005,0.16000000000000003,0.4079490824194624
5,0.060000000000000005,0.21000000000000002,0.3761154384582003
5,0.060000000000000005,0.26,0.39721740349225926
5,0.060000000000000005,0.31000000000000005,0.3899042185596714
5,0.060000000000000005,0.36000000000000004,0.3644092722315838
5,0.060000000000000005,0.41000000000000003,0.4036535539731506
5,0.060000000000000005,0.46,0.394966608675636
5,0.060000000000000005,0.51,0.3895046190994873
5,0.060000000000000005,0.56,0.4060868860482342
5,0.060000000000000005,0.6100000000000001,0.3860521941731587
5,0.060000000000000005,0.66,0.40572680608244777
5,0.060000000000000005,0.7100000000000001,0.40425695026525854
5,0.060000000000000005,0.76,0.4035511028716914
5,0.060000000000000005,0.81,0.39578652472225734
5,0.060000000000000005,0.8600000000000001,0.38814286553234345
5,0.060000000000000005,0.91,0.4031102698780472
5,0.060000000000000005,0.9600000000000001,0.3863173585008887
5,0.060000000000000005,symmetric,0.36814813077102027
5,0.11,0.01,0.38014649383679383
5,0.11,0.060000000000000005,0.39157789911198987
5,0.11,0.11,0.3969002733522835
5,0.11,0.16000000000000003,0.36945483675015145
5,0.11,0.21000000000000002,0.3543447794186768
5,0.11,0.26,0.3623900746920666
5,0.11,0.31000000000000005,0.3806515811024531
5,0.11,0.36000000000000004,0.3736449738790784
5,0.11,0.41000000000000003,0.38722254860626626
5,0.11,0.46,0.39091998960443647
5,0.11,0.51,0.3980739578374505
5,0.11,0.56,0.38202544572890235
5,0.11,0.6100000000000001,0.38549920458939557
5,0.11,0.66,0.3856943497382841
5,0.11,0.7100000000000001,0.4219047294070425
5,0.11,0.76,0.4318452713374293
5,0.11,0.81,0.4078987180524104
5,0.11,0.8600000000000001,0.4017098642721235
5,0.11,0.91,0.4073443425172206
5,0.11,0.9600000000000001,0.39656042016517357
5,0.11,symmetric,0.38344347783692556
5,0.16000000000000003,0.01,0.39024768263402854
5,0.16000000000000003,0.060000000000000005,0.397344737201822
5,0.16000000000000003,0.11,0.37517407215509807
5,0.16000000000000003,0.16000000000000003,0.36296082464425494
5,0.16000000000000003,0.21000000000000002,0.36791194761038487
5,0.16000000000000003,0.26,0.37196770319533
5,0.16000000000000003,0.31000000000000005,0.3854390867871823
5,0.16000000000000003,0.36000000000000004,0.37825864805708953
5,0.16000000000000003,0.41000000000000003,0.38467748509517413
5,0.16000000000000003,0.46,0.39258982111735935
5,0.16000000000000003,0.51,0.40428947917589725
5,0.16000000000000003,0.56,0.3892181689071413
5,0.16000000000000003,0.6100000000000001,0.38659651493368336
5,0.16000000000000003,0.66,0.414136395294005
5,0.16000000000000003,0.7100000000000001,0.3861457345465217
5,0.16000000000000003,0.76,0.4219047294070425
5,0.16000000000000003,0.81,0.41931574752899703
5,0.16000000000000003,0.8600000000000001,0.41955638450541677
5,0.16000000000000003,0.91,0.417506990750858
5,0.16000000000000003,0.9600000000000001,0.3781494647215557
5,0.16000000000000003,symmetric,0.3715766195069525
5,0.21000000000000002,0.01,0.3924890516314277
5,0.21000000000000002,0.060000000000000005,0.38227019946660246
5,0.21000000000000002,0.11,0.38461734848772766
5,0.21000000000000002,0.16000000000000003,0.3965050159517849
5,0.21000000000000002,0.21000000000000002,0.3617565985780079
5,0.21000000000000002,0.26,0.3730471813076056
5,0.21000000000000002,0.31000000000000005,0.37812675694021747
5,0.21000000000000002,0.36000000000000004,0.38873908711943395
5,0.21000000000000002,0.41000000000000003,0.38422049375577527
5,0.21000000000000002,0.46,0.3860059929208184
5,0.21000000000000002,0.51,0.3922629435610674
5,0.21000000000000002,0.56,0.41478975294692644
5,0.21000000000000002,0.6100000000000001,0.39449873582599737
5,0.21000000000000002,0.66,0.3861938818892754
5,0.21000000000000002,0.7100000000000001,0.40987667069594264
5,0.21000000000000002,0.76,0.41501237198170376
5,0.21000000000000002,0.81,0.42851387796262774
5,0.21000000000000002,0.8600000000000001,0.4107975546796843
5,0.21000000000000002,0.91,0.396133154915913
5,0.21000000000000002,0.9600000000000001,0.41372435580356026
5,0.21000000000000002,symmetric,0.37375883132483095
5,0.26,0.01,0.39404593438207225
5,0.26,0.060000000000000005,0.4080441098805244
5,0.26,0.11,0.38726479078542375
5,0.26,0.16000000000000003,0.3781196550862684
5,0.26,0.21000000000000002,0.3661209868379974
5,0.26,0.26,0.37716692829211923
5,0.26,0.31000000000000005,0.37951958768386473
5,0.26,0.36000000000000004,0.3911448678242799
5,0.26,0.41000000000000003,0.38605599682473524
5,0.26,0.46,0.3949083450088281
5,0.26,0.51,0.40312015367161286
5,0.26,0.56,0.395964131318772
5,0.26,0.6100000000000001,0.41415389321571094
5,0.26,0.66,0.3952687369314361
5,0.26,0.7100000000000001,0.40240403516378986
5,0.26,0.76,0.410611535133879
5,0.26,0.81,0.4230135031281702
5,0.26,0.8600000000000001,0.4287508390607727
